first_name	last_name	age	marital_status	speak_1	listen_1	read_1	write_1	all_2	education	work_experience	arranged_employment	adaptability_spouse_language	adaptability_spouse_education	adaptability_spouse_work	adaptability_you_education	adaptability_you_work	adaptability_you_employment	adaptability_relatives
Carl	Kaphan	40	Single	7	10	9	8	yes	Two or more certificates, diplomas, or degrees	3	no	no	no	no	no	no	no	no
Carliona	Dau-Kaufman	57	Single	10	8	9	8	yes	One-year degree, diploma or certificate	8	yes	no	no	no	no	no	yes	yes
Carlos	Craig	74	Married	8	9	7	10	yes	One-year degree, diploma or certificate	7	no	no	no	no	no	yes	no	no
Carlos	Felipe Le'n	35	Single	9	10	9	10	yes	Professional degree needed to practice in a licensed profession	6	no	no	no	no	no	no	no	no
Carly	Riley	42	Single	10	7	9	9	no	Two or more certificates, diplomas, or degrees	14	yes	no	no	no	yes	no	yes	no
Carol	Moen Wing	68	Single	9	8	7	7	yes	Two or more certificates, diplomas, or degrees	2	yes	no	no	no	yes	yes	yes	yes
Carolina	Gaskin	62	Married	8	8	8	8	no	Two-year degree, diploma or certificate	7	yes	no	no	no	yes	yes	yes	no
Caroline	Lachanski	35	Married	9	7	7	8	no	University degree at the Master's level	9	no	yes	no	no	yes	no	no	no
Caroline	Requierme	46	Married	10	10	7	9	no	Bachelor's degree or other programs (three or more years)	10	no	no	no	no	no	yes	no	yes
Carolyn	Ee Kaiser	61	Married	9	9	10	10	no	Secondary school (high school diploma)	4	yes	no	no	no	yes	no	yes	yes
Carolyn	Mazanec	28	Single	8	8	8	10	yes	Two or more certificates, diplomas, or degrees	5	yes	no	no	no	yes	no	yes	yes
Carrie	Hobson	43	Single	7	10	9	7	yes	Two-year degree, diploma or certificate	8	yes	no	no	no	yes	yes	yes	yes
Cassandra	Garcia	22	Single	10	7	9	9	yes	Professional degree needed to practice in a licensed profession	7	yes	no	no	no	yes	yes	yes	yes
Catherine	Bennett	23	Single	9	7	10	7	yes	One-year degree, diploma or certificate	0	yes	no	no	no	no	yes	yes	no
Catherine	Hang-Hicks	48	Married	8	9	8	7	no	One-year degree, diploma or certificate	11	yes	yes	no	no	no	yes	yes	yes
Catherine	Luo	40	Single	7	7	9	7	yes	University degree at the Master's level	13	yes	no	no	no	no	no	yes	no
Catherine	Racette	36	Single	10	7	8	9	yes	Secondary school (high school diploma)	8	yes	no	no	no	no	yes	yes	yes
Cathleen	Carmean Pienaar	23	Single	9	7	7	7	no	University degree at the Master's level	9	yes	no	no	no	yes	no	yes	yes
Cathy	Shirk	68	Married	9	10	10	10	no	One-year degree, diploma or certificate	1	yes	yes	no	no	no	yes	yes	yes
Cedric	L. Williams	34	Married	8	9	9	8	yes	Two-year degree, diploma or certificate	4	yes	no	no	no	no	yes	yes	yes
Celine	You	40	Single	7	9	8	7	no	University degree at the Doctoral (PhD) level	10	no	no	no	no	no	no	no	no
Chad	Williams	53	Single	7	9	9	7	yes	Two-year degree, diploma or certificate	7	yes	no	no	no	yes	no	yes	no
Charles	Sochin	24	Married	8	9	7	8	no	Secondary school (high school diploma)	13	yes	yes	no	no	yes	no	yes	yes
Charlie	Lloyd	48	Single	8	10	8	9	yes	Two-year degree, diploma or certificate	8	no	no	no	no	yes	no	no	yes
Charlie	Bisharat	19	Married	10	10	8	9	yes	Two-year degree, diploma or certificate	2	no	yes	no	no	no	yes	no	no
Charlie	Kilpatrick	23	Married	10	9	8	9	no	University degree at the Doctoral (PhD) level	14	yes	no	no	no	yes	yes	yes	yes
Charlie	Tyler	72	Married	8	8	8	8	yes	Professional degree needed to practice in a licensed profession	6	yes	yes	no	no	yes	no	yes	yes
Charu	Clark	70	Single	7	9	7	7	yes	University degree at the Master's level	1	no	no	no	no	no	no	no	yes
Chelsea	Murray	22	Single	7	8	9	8	no	University degree at the Doctoral (PhD) level	12	no	no	no	no	yes	yes	no	no
Chelsea	Wright	33	Married	9	9	8	8	yes	Secondary school (high school diploma)	5	yes	yes	no	no	yes	no	yes	no
Chelsea	Walton	60	Married	8	10	10	7	yes	Secondary school (high school diploma)	14	no	no	no	no	no	no	no	no
Cheng	Tse-Sing	24	Married	7	9	8	7	no	Bachelor's degree or other programs (three or more years)	10	no	no	no	no	no	no	no	no
Cherie	Hammond	27	Single	10	10	10	10	yes	University degree at the Master's level	15	no	no	no	no	no	no	no	no
Cherise	Miller	24	Single	9	10	9	8	no	Professional degree needed to practice in a licensed profession	7	no	no	no	no	yes	no	no	yes
Cherry	Miller	28	Married	9	8	10	9	no	Two or more certificates, diplomas, or degrees	9	no	yes	no	no	no	no	no	no
Cheryl	Ichikawa Wang	62	Single	8	8	10	10	no	University degree at the Doctoral (PhD) level	11	no	no	no	no	yes	yes	no	no
Cheryl	Nardi	42	Married	8	8	7	10	yes	University degree at the Doctoral (PhD) level	6	no	yes	no	no	yes	no	no	yes
Chester	Higgins	46	Married	8	9	8	7	no	One-year degree, diploma or certificate	13	yes	yes	no	no	no	yes	yes	yes
Chester	Nelson	62	Single	8	10	9	10	no	Two or more certificates, diplomas, or degrees	2	yes	no	no	no	no	yes	yes	yes
Chester	Richardson	34	Married	9	8	10	8	yes	One-year degree, diploma or certificate	12	yes	yes	no	no	yes	no	yes	yes
Chia-an	Anne Fu	69	Married	9	8	8	7	no	Two-year degree, diploma or certificate	11	yes	yes	no	no	yes	yes	yes	yes
Chonthira	Gurney	68	Married	10	7	7	10	yes	One-year degree, diploma or certificate	0	no	yes	no	no	no	no	no	yes
Chris	Collins	70	Married	7	8	10	8	no	One-year degree, diploma or certificate	2	yes	no	no	no	yes	no	yes	no
Chris	Fogel	26	Single	7	9	7	9	yes	Professional degree needed to practice in a licensed profession	9	yes	no	no	no	yes	yes	yes	no
Chris	Kaiser	68	Single	9	8	7	7	yes	University degree at the Master's level	6	no	no	no	no	yes	yes	no	yes
Chris	Lasell	51	Single	9	10	10	7	yes	University degree at the Doctoral (PhD) level	2	no	no	no	no	no	yes	no	no
Chris	Sasaki	30	Single	9	10	10	7	no	Two or more certificates, diplomas, or degrees	2	yes	no	no	no	no	yes	yes	yes
Chris	Schoeneman	31	Married	9	9	9	8	no	University degree at the Doctoral (PhD) level	14	yes	yes	no	no	no	yes	yes	no
Chris	Stevenson	57	Single	7	9	8	10	no	Two-year degree, diploma or certificate	15	yes	no	no	no	yes	no	yes	no
Chris	Wiggum	39	Married	9	9	10	9	no	University degree at the Master's level	3	no	no	no	no	yes	no	no	no
Chrissa	Urquiola	51	Married	9	10	10	8	yes	Professional degree needed to practice in a licensed profession	6	no	yes	no	no	yes	no	no	yes
Christian	Hoffman	37	Single	8	9	10	9	no	Professional degree needed to practice in a licensed profession	0	no	no	no	no	yes	yes	no	no
Christian	J. Simon	28	Married	7	7	10	10	yes	One-year degree, diploma or certificate	11	no	yes	no	no	no	no	no	no
Christina	F. Julian	66	Single	8	8	8	7	no	University degree at the Master's level	10	no	no	no	no	no	no	no	no
Christina	Garcia Weiland	66	Married	7	7	7	7	no	Professional degree needed to practice in a licensed profession	5	yes	yes	no	no	yes	yes	yes	no
Christina	Gin	61	Married	7	9	7	9	no	Two or more certificates, diplomas, or degrees	5	yes	no	no	no	no	no	yes	yes
Christine	Crowley-Kelly	45	Single	10	7	10	9	yes	Secondary school (high school diploma)	0	no	no	no	no	no	no	no	no
Christine	Freeman	48	Single	10	8	10	7	no	Professional degree needed to practice in a licensed profession	11	no	no	no	no	yes	yes	no	yes
Christine	Jiang	53	Married	7	10	9	8	no	Bachelor's degree or other programs (three or more years)	13	no	no	no	no	yes	yes	no	no
Christine	Jones	25	Single	10	8	9	8	yes	Two-year degree, diploma or certificate	7	yes	no	no	no	yes	yes	yes	no
Christine	Waggoner	44	Married	7	7	8	9	no	Secondary school (high school diploma)	8	no	yes	no	no	yes	yes	no	no
Christine	Wilcock	21	Married	9	7	10	8	yes	Secondary school (high school diploma)	12	no	yes	no	no	yes	no	no	no
Christopher	Bolwyn	37	Married	9	7	9	7	yes	Bachelor's degree or other programs (three or more years)	2	no	no	no	no	no	yes	no	yes
Christopher	C. Walker	48	Single	10	7	9	10	no	Bachelor's degree or other programs (three or more years)	5	yes	no	no	no	yes	yes	yes	no
Christopher	Chua	63	Married	10	7	9	10	no	Two-year degree, diploma or certificate	8	no	yes	no	no	yes	yes	no	yes
Christopher	Dennis Lindsay	20	Married	9	8	9	7	no	Bachelor's degree or other programs (three or more years)	9	no	no	no	no	no	no	no	yes
Christopher	Hamilton	63	Single	7	9	10	7	yes	Two-year degree, diploma or certificate	1	yes	no	no	no	no	no	yes	no
Christopher	Meeker	33	Married	7	9	10	9	no	Two or more certificates, diplomas, or degrees	5	no	no	no	no	yes	no	no	no
Christopher	R. Carter	22	Single	7	10	10	9	yes	Professional degree needed to practice in a licensed profession	13	no	no	no	no	yes	yes	no	no
Christopher	Sanchez	31	Married	9	7	7	8	yes	Bachelor's degree or other programs (three or more years)	14	yes	no	no	no	yes	yes	yes	no
Christopher	Zuber	54	Married	8	7	9	7	yes	Secondary school (high school diploma)	7	yes	yes	no	no	yes	no	yes	no
Chuck	Waite	30	Married	10	8	8	10	no	One-year degree, diploma or certificate	6	no	no	no	no	no	no	no	yes
Chuimei	Ho	22	Married	7	9	10	7	yes	Professional degree needed to practice in a licensed profession	2	yes	yes	no	no	yes	no	yes	yes
Claire	Faggioli	69	Single	8	8	7	7	yes	Professional degree needed to practice in a licensed profession	2	yes	no	no	no	yes	no	yes	no
Claudia	Chang Sanii	36	Single	8	9	10	7	yes	Two or more certificates, diplomas, or degrees	11	yes	no	no	no	no	yes	yes	no
Clayborn	Welch	37	Married	10	9	8	8	yes	One-year degree, diploma or certificate	6	yes	yes	no	no	yes	no	yes	yes
Cliff	Ramshaw	57	Single	8	9	7	8	yes	Secondary school (high school diploma)	8	no	no	no	no	no	no	no	no
Clydene	Jackson	46	Married	8	9	8	8	no	Professional degree needed to practice in a licensed profession	0	yes	no	no	no	yes	no	yes	no
Cody	Harrington	39	Single	8	9	7	8	yes	One-year degree, diploma or certificate	13	no	no	no	no	yes	no	no	no
Cody	King	58	Single	8	8	8	8	yes	Secondary school (high school diploma)	13	yes	no	no	no	no	yes	yes	yes
Cody	Lyon	64	Married	7	10	8	10	no	Professional degree needed to practice in a licensed profession	15	no	no	no	no	no	yes	no	yes
Colby	Donaldson	23	Single	7	7	8	7	yes	Two or more certificates, diplomas, or degrees	14	yes	no	no	no	no	no	yes	yes
Colin	Bohrer	41	Single	9	8	8	8	no	Two or more certificates, diplomas, or degrees	11	yes	no	no	no	no	no	yes	no
Colin	Hayes Thompson	40	Single	8	10	9	7	yes	Bachelor's degree or other programs (three or more years)	13	no	no	no	no	no	yes	no	yes
Collin	Allen	72	Single	8	8	8	7	yes	Two or more certificates, diplomas, or degrees	15	yes	no	no	no	no	no	yes	no
Constantino	Martinez	34	Single	9	9	9	7	yes	Secondary school (high school diploma)	0	yes	no	no	no	yes	no	yes	no
Corey	Revilla	24	Single	7	9	9	10	yes	University degree at the Master's level	1	no	no	no	no	yes	yes	no	no
Cory	Ander Knox	43	Married	9	7	8	9	yes	Bachelor's degree or other programs (three or more years)	6	no	no	no	no	yes	yes	no	yes
Cory	Omand	33	Single	10	8	7	9	yes	Professional degree needed to practice in a licensed profession	14	yes	no	no	no	yes	no	yes	yes
Courtney	Dingel	42	Married	10	10	10	10	yes	Two-year degree, diploma or certificate	15	yes	yes	no	no	no	yes	yes	no
Coya	Elliott	67	Married	10	8	10	10	no	Two-year degree, diploma or certificate	8	yes	no	no	no	yes	no	yes	yes
Craig	Foster	37	Single	7	9	8	10	yes	Two-year degree, diploma or certificate	9	no	no	no	no	yes	no	no	no
Craig	Gosnell	70	Married	8	7	9	9	no	Two or more certificates, diplomas, or degrees	3	no	no	no	no	no	no	no	no
Craig	Marshall	36	Married	8	8	10	9	yes	Professional degree needed to practice in a licensed profession	9	no	yes	no	no	yes	yes	no	no
Cristopher	Knight	69	Married	10	7	9	10	no	Secondary school (high school diploma)	15	yes	yes	no	no	yes	no	yes	yes
Cynthia	Lusk	47	Married	8	10	8	8	no	Two-year degree, diploma or certificate	5	no	yes	no	no	yes	yes	no	no
Cynthia	Slavens	74	Married	9	9	10	7	yes	Secondary school (high school diploma)	0	no	yes	no	no	no	yes	no	yes
Dainton	Farrell	70	Single	7	8	9	10	yes	Professional degree needed to practice in a licensed profession	1	yes	no	no	no	no	yes	yes	no
Dainton	Hall	42	Single	9	9	7	8	no	Professional degree needed to practice in a licensed profession	15	no	no	no	no	no	yes	no	yes
Dainton	Howard	53	Married	9	8	9	10	no	Two-year degree, diploma or certificate	5	no	no	no	no	yes	no	no	no
Dainton	Scott	75	Single	9	8	8	9	no	Professional degree needed to practice in a licensed profession	2	yes	no	no	no	no	yes	yes	yes
Dale	Martin	30	Married	9	9	9	7	yes	One-year degree, diploma or certificate	13	no	yes	no	no	no	no	no	yes
Dallas	Kane	48	Single	7	8	10	9	no	Bachelor's degree or other programs (three or more years)	1	yes	no	no	no	no	no	yes	yes
Damian	Montano	34	Married	10	10	9	8	no	University degree at the Master's level	14	no	yes	no	no	yes	no	no	yes
Dan	Fornero	28	Married	8	9	10	10	yes	Two or more certificates, diplomas, or degrees	3	no	no	no	no	yes	yes	no	no
Dan	Higgins	51	Married	8	7	7	7	no	Secondary school (high school diploma)	5	yes	no	no	no	yes	yes	yes	no
Dan	Hoffman	60	Single	9	8	8	8	yes	Bachelor's degree or other programs (three or more years)	1	no	no	no	no	no	no	no	yes
Dan	McGarry	58	Married	7	8	7	8	no	University degree at the Master's level	0	no	yes	no	no	yes	no	no	no
Dan	Nguyen	69	Single	9	9	10	9	no	Professional degree needed to practice in a licensed profession	1	no	no	no	no	yes	no	no	no
Dan	Scanlon	42	Single	8	8	9	7	no	One-year degree, diploma or certificate	0	no	no	no	no	yes	yes	no	no
Dana	Donaldson	71	Single	7	10	10	8	yes	Two or more certificates, diplomas, or degrees	7	no	no	no	no	yes	no	no	yes
Dana	Frankoff	31	Married	9	7	8	8	yes	Professional degree needed to practice in a licensed profession	3	yes	no	no	no	no	yes	yes	yes
Dana	Murray	26	Single	10	8	7	9	no	University degree at the Master's level	3	yes	no	no	no	no	no	yes	yes
Daniel	Riley	41	Married	8	7	10	9	yes	Secondary school (high school diploma)	8	no	no	no	no	no	yes	no	yes
Daniel	A. Rodriguez	22	Single	10	8	8	7	no	University degree at the Master's level	6	no	no	no	no	yes	yes	no	no
Daniel	Campbell	61	Single	10	9	10	9	no	Bachelor's degree or other programs (three or more years)	5	no	no	no	no	yes	no	no	yes
Daniel	Chong	44	Married	9	7	9	7	yes	Two-year degree, diploma or certificate	8	yes	no	no	no	no	yes	yes	no
Daniel	Garcia	63	Married	10	10	7	8	yes	Two-year degree, diploma or certificate	9	no	no	no	no	no	yes	no	no
Daniel	McCoy	50	Single	9	8	8	7	yes	One-year degree, diploma or certificate	10	no	no	no	no	yes	yes	no	no
Danielle	Feinberg	38	Married	10	7	10	10	no	University degree at the Doctoral (PhD) level	8	yes	no	no	no	no	yes	yes	no
Danny	Barnhart	25	Married	7	8	10	10	no	University degree at the Master's level	13	no	yes	no	no	yes	yes	no	no
Darcy	Parker	45	Single	9	10	8	9	no	Professional degree needed to practice in a licensed profession	11	no	no	no	no	yes	no	no	no
Darcy	Ryan	36	Married	9	7	8	7	no	University degree at the Doctoral (PhD) level	2	yes	no	no	no	no	no	yes	no
Darla	Lovrin	61	Single	8	7	8	9	yes	Two or more certificates, diplomas, or degrees	11	no	no	no	no	no	no	no	no
Darrell	Valor	40	Married	7	9	8	9	yes	Secondary school (high school diploma)	15	yes	yes	no	no	yes	yes	yes	no
Darrin	Fichera	44	Single	7	7	10	9	no	Bachelor's degree or other programs (three or more years)	13	yes	no	no	no	no	yes	yes	no
Daryl	Mitchell	66	Married	9	8	7	8	no	University degree at the Master's level	0	no	yes	no	no	yes	no	no	yes
Dave	Hale	49	Married	10	7	9	7	yes	Professional degree needed to practice in a licensed profession	7	yes	yes	no	no	yes	yes	yes	yes
Dave	Strick	62	Single	7	10	7	10	no	Two or more certificates, diplomas, or degrees	6	no	no	no	no	yes	no	no	yes
Dave	Weckl	33	Married	10	10	10	7	yes	One-year degree, diploma or certificate	1	yes	no	no	no	yes	no	yes	yes
David	Baraff	23	Single	9	8	7	8	yes	Two-year degree, diploma or certificate	7	no	no	no	no	yes	no	no	yes
David	Batte	29	Married	7	8	9	9	yes	University degree at the Master's level	15	yes	no	no	no	yes	yes	yes	no
David	Boucher	20	Single	10	8	7	9	no	One-year degree, diploma or certificate	2	no	no	no	no	no	yes	no	no
David	Dixon	61	Single	7	10	10	7	no	Secondary school (high school diploma)	10	yes	no	no	no	yes	no	yes	no
David	Eberle	26	Single	8	7	8	7	yes	Secondary school (high school diploma)	5	no	no	no	no	no	yes	no	no
David	G. Yu	51	Married	9	9	10	7	yes	University degree at the Master's level	3	no	yes	no	no	no	no	no	yes
David	Giuli	53	Married	7	10	8	8	yes	One-year degree, diploma or certificate	0	no	no	no	no	no	yes	no	yes
David	Hayter	26	Single	9	8	8	7	yes	Secondary school (high school diploma)	3	yes	no	no	no	yes	no	yes	no
David	Jordan Chen	52	Single	7	9	9	9	no	Secondary school (high school diploma)	5	no	no	no	no	yes	no	no	no
David	Lally	36	Married	9	8	10	9	yes	Two-year degree, diploma or certificate	15	no	yes	no	no	no	yes	no	yes
David	Lei	18	Single	7	9	7	10	no	Professional degree needed to practice in a licensed profession	5	no	no	no	no	no	yes	no	yes
David	Luoh	53	Married	8	7	8	9	yes	University degree at the Master's level	13	no	yes	no	no	yes	yes	no	no
David	M. Laur	47	Married	10	9	8	10	no	University degree at the Doctoral (PhD) level	11	yes	yes	no	no	yes	no	yes	no
David	Nahman-Ramos	18	Single	7	8	7	7	no	One-year degree, diploma or certificate	4	yes	no	no	no	no	no	yes	no
David	Rejano Cantero	39	Married	7	8	7	7	yes	Professional degree needed to practice in a licensed profession	4	yes	no	no	no	yes	yes	yes	no
David	Ryu	26	Married	9	8	10	7	no	Bachelor's degree or other programs (three or more years)	15	no	no	no	no	no	yes	no	yes
David	S. Peng	18	Married	8	10	10	7	yes	Secondary school (high school diploma)	13	no	no	no	no	no	yes	no	no
David	Shavers	68	Single	8	10	8	8	no	Secondary school (high school diploma)	3	no	no	no	no	no	yes	no	no
David	Sokolosky	32	Single	9	10	10	7	no	Bachelor's degree or other programs (three or more years)	0	no	no	no	no	yes	no	no	yes
David	Sotnick	37	Married	9	10	10	7	yes	University degree at the Master's level	5	yes	no	no	no	no	no	yes	no
David	Suther	60	Single	9	10	8	9	no	Two-year degree, diploma or certificate	15	yes	no	no	no	yes	yes	yes	yes
David	Walther	46	Single	7	10	10	8	yes	Two-year degree, diploma or certificate	15	no	no	no	no	yes	no	no	yes
David	Wehr	26	Single	7	9	8	7	yes	One-year degree, diploma or certificate	10	no	no	no	no	yes	no	no	yes
Deana	Walker	22	Single	9	9	7	10	yes	University degree at the Doctoral (PhD) level	14	yes	no	no	no	no	no	yes	yes
Deanie	Hickox	40	Married	10	8	7	8	yes	Two or more certificates, diplomas, or degrees	5	no	yes	no	no	no	yes	no	no
Deborah	Cichocki	51	Single	7	9	7	9	yes	One-year degree, diploma or certificate	4	no	no	no	no	no	yes	no	no
Deborah	Clearwaters	24	Single	8	10	7	9	no	Bachelor's degree or other programs (three or more years)	14	no	no	no	no	yes	yes	no	yes
Deborah	Coleman	26	Single	8	7	10	9	yes	University degree at the Doctoral (PhD) level	10	yes	no	no	no	yes	yes	yes	yes
Delilah	Smith	18	Single	8	10	10	9	no	Professional degree needed to practice in a licensed profession	11	no	no	no	no	no	yes	no	yes
Deneb	Meketa	74	Single	9	10	8	9	no	Secondary school (high school diploma)	7	no	no	no	no	yes	yes	no	no
Denise	Ream	44	Married	8	8	7	7	no	University degree at the Master's level	7	yes	no	no	no	yes	no	yes	yes
Derek	Davis	38	Married	9	10	8	9	no	One-year degree, diploma or certificate	9	yes	no	no	no	yes	yes	yes	no
Derek	Williams	73	Single	7	9	10	10	yes	Two-year degree, diploma or certificate	5	yes	no	no	no	yes	yes	yes	no
Derrick	Jones	28	Single	8	9	7	7	yes	One-year degree, diploma or certificate	3	no	no	no	no	no	no	no	yes
Desiree	Mourad	39	Married	9	8	7	9	yes	University degree at the Master's level	7	no	yes	no	no	no	no	no	yes
Devin	Bright	71	Single	7	7	8	8	no	One-year degree, diploma or certificate	7	yes	no	no	no	yes	yes	yes	no
Dexter	Owens	32	Married	8	8	9	10	no	University degree at the Master's level	5	yes	no	no	no	no	no	yes	yes
